product,year,rev_op_type,sales_budget_type,region,total,ytd,ytd_gap,rank_total,rank_ytd_gap,share_pct
PJ,2024,Gross,Budget,SG,4697687722,1906733498,0,27,1,0.2
PJ,2024,Gross,Forecast,SG,3687067082,1919362106,12628608,30,18,0.17
PJ,2024,Net,Actual,SG,4692427991,2318943083,33989221,29,18,0.19
PJ,2024,Net,Budget,SG,3074515165,2284953862,0,31,1,0.12
PJ,2024,Net,Forecast,SG,4523585335,2737713956,452760094,30,16,0.18
PJ,2024,Op,Actual,SG,4617625062,2511951467,-801239459,29,19,0.18
PJ,2024,Op,Budget,SG,4807129189,3313190926,0,31,1,0.2
PJ,2024,Op,Forecast,SG,2939702126,1439002678,-1874188248,32,10,0.11
PJ,2025,Gross,Actual,SG,6585505400,4017572500,751428763,27,8,0.22
PJ,2025,Gross,Budget,SG,4836225094,3266143737,0,28,1,0.24
PJ,2025,Gross,Forecast,SG,4028209127,2184723708,-1081420029,30,11,0.18
PJ,2025,Net,Actual,SG,6036132900,3549805400,1093715320,28,10,0.18
PJ,2025,Net,Budget,SG,3919948259,2456090080,0,31,1,0.17
PJ,2025,Net,Forecast,SG,4329281349,2103330675,-352759405,31,14,0.18
PJ,2025,Op,Actual,SG,6036132900,3549805400,-550237820,28,4,0.18
PJ,2025,Op,Budget,SG,6057766986,4100043220,0,29,1,0.22
PJ,2025,Op,Forecast,SG,5330621974,2855337634,-1244705586,29,14,0.22
CDE,2024,Gross,Actual,TH,8529998397,6328954632,855328682,22,22,0.37
CDE,2024,Gross,Budget,TH,9415396314,5473625950,0,22,1,0.4
CDE,2024,Gross,Forecast,TH,9842823856,6180790656,707164706,22,20,0.45
CDE,2024,Net,Actual,TH,10398148192,7504224649,3346074792,23,25,0.41
CDE,2024,Net,Budget,TH,7071332605,4158149857,0,25,1,0.29
CDE,2024,Net,Forecast,TH,7978299249,5298198651,1140048794,25,19,0.32
CDE,2024,Op,Actual,TH,9586952186,6570655941,1013268525,23,23,0.4
CDE,2024,Op,Budget,TH,8149561180,5557387416,0,24,1,0.34
CDE,2024,Op,Forecast,TH,7745693849,4806458146,-750929270,23,13,0.35
CDE,2025,Gross,Actual,TH,10250455528,6076362559,-445554962,21,13,0.55
CDE,2025,Gross,Budget,TH,8481273679,6521917521,0,22,1,0.34
CDE,2025,Gross,Forecast,TH,9859433845,4989003027,-1532914494,21,10,0.49
CDE,2025,Net,Actual,TH,7648445661,5180414031,-612398519,25,16,0.32
CDE,2025,Net,Budget,TH,8304507968,5792812550,0,24,1,0.34
CDE,2025,Net,Forecast,TH,8520745513,4778153649,-1014658901,22,14,0.39
CDE,2025,Op,Actual,TH,6890604495,5147646827,66999378,25,16,0.3
CDE,2025,Op,Budget,TH,8189337510,5080647449,0,22,1,0.33
CDE,2025,Op,Forecast,TH,6110110754,4111848910,-968798539,27,12,0.24
PJ,2024,Gross,Actual,TH,8091179488,4548245907,-2072781288,22,11,0.35
PJ,2024,Gross,Budget,TH,10316112249,6621027195,0,21,1,0.44
PJ,2024,Gross,Forecast,TH,6730665712,4465775544,-2155251651,25,10,0.3
PJ,2024,Net,Actual,TH,8119868593,5391563203,15999666,24,17,0.33
PJ,2024,Net,Budget,TH,8952751131,5375563537,0,22,1,0.35
PJ,2024,Net,Forecast,TH,8646113392,5464199933,88636396,25,15,0.35
PJ,2024,Op,Actual,TH,9369283185,6577931199,880579163,22,28,0.36
PJ,2024,Op,Budget,TH,9704110135,5697352036,0,22,1,0.4
PJ,2024,Op,Forecast,TH,8743741414,6446107615,748755579,24,21,0.34
PJ,2025,Gross,Actual,TH,12183322500,7702956100,3510612991,19,19,0.41
PJ,2025,Gross,Budget,TH,7148928691,4192343109,0,25,1,0.35
PJ,2025,Gross,Forecast,TH,9037292612,5703069673,1510726564,22,19,0.4
PJ,2025,Net,Actual,TH,11123435100,7178462000,2461703348,21,19,0.33
PJ,2025,Net,Budget,TH,7382165628,4716758652,0,25,1,0.32
PJ,2025,Net,Forecast,TH,8735659505,5018196658,301438006,23,21,0.37
PJ,2025,Op,Actual,TH,11123435100,7178462000,1361039996,21,14,0.33
PJ,2025,Op,Budget,TH,8934928382,5817422004,0,22,1,0.32
PJ,2025,Op,Forecast,TH,7113316454,5583731413,-233690591,25,19,0.29
CDE,2024,Gross,Actual,TR,36876069766,22927623637,4858777577,11,30,1.6
CDE,2024,Gross,Budget,TR,41160552574,18068846060,0,11,1,1.76
CDE,2024,Gross,Forecast,TR,34523965422,19513724978,1444878918,11,25,1.58
CDE,2024,Net,Actual,TR,32022758926,21751504856,12489934849,13,29,1.27
CDE,2024,Net,Budget,TR,22490757648,9261570007,0,16,1,0.93
CDE,2024,Net,Forecast,TR,37924022439,20587063205,11325493198,12,28,1.54
CDE,2024,Op,Actual,TR,24352335188,15376707205,-1823156636,16,7,1.01
CDE,2024,Op,Budget,TR,29230849255,17199863841,0,14,1,1.23
CDE,2024,Op,Forecast,TR,31428186901,18316907625,1117043784,13,24,1.42
CDE,2025,Gross,Actual,TR,46685846649,29613442714,3336911731,9,28,2.52
CDE,2025,Gross,Budget,TR,48095049493,26276530983,0,10,1,1.94
CDE,2025,Gross,Forecast,TR,22826065863,14435157638,-11841373345,15,4,1.13
CDE,2025,Net,Actual,TR,25675606170,20518552522,-2619601387,15,11,1.09
CDE,2025,Net,Budget,TR,36046036846,23138153909,0,12,1,1.48
CDE,2025,Net,Forecast,TR,26978334681,17329319964,-5808833945,15,6,1.22
CDE,2025,Op,Actual,TR,38058950767,20336583103,2342629590,11,26,1.67
CDE,2025,Op,Budget,TR,29347063726,17993953513,0,14,1,1.19
CDE,2025,Op,Forecast,TR,26453234894,16339999773,-1653953740,13,11,1.06
PJ,2024,Gross,Actual,TR,39848357509,18651878233,-2759867441,10,10,1.74
PJ,2024,Gross,Budget,TR,32883305574,21411745674,0,11,1,1.39
PJ,2024,Gross,Forecast,TR,32037725101,16838104306,-4573641368,12,7,1.45
PJ,2024,Net,Actual,TR,25267080358,13141470314,-583310463,14,14,1.01
PJ,2024,Net,Budget,TR,24898887066,13724780777,0,14,1,0.97
PJ,2024,Net,Forecast,TR,26975721932,16667008890,2942228113,14,25,1.08
PJ,2024,Op,Actual,TR,33936303461,18085585038,-3582330634,12,9,1.31
PJ,2024,Op,Budget,TR,33593740682,21667915672,0,12,1,1.38
PJ,2024,Op,Forecast,TR,18706843233,10797223195,-10870692477,17,3,0.73
PJ,2025,Gross,Actual,TR,47102290000,26108560000,10627332116,9,27,1.58
PJ,2025,Gross,Budget,TR,28443786091,15481227884,0,12,1,1.41
PJ,2025,Gross,Forecast,TR,22632559645,13758904937,-1722322947,14,7,0.99
PJ,2025,Net,Actual,TR,37988060000,22152690000,8501945747,11,25,1.13
PJ,2025,Net,Budget,TR,26204912602,13650744253,0,14,1,1.13
PJ,2025,Net,Forecast,TR,33206115668,16782338972,3131594719,11,28,1.4
PJ,2025,Op,Actual,TR,37988060000,22152690000,-2229522521,11,3,1.13
PJ,2025,Op,Budget,TR,35673579700,24382212521,0,12,1,1.28
PJ,2025,Op,Forecast,TR,27682272200,19231652650,-5150559871,14,7,1.13
CDE,2024,Gross,Actual,TTL VSA,256173229240,76521522661,-55802245449,3,1,11.14
CDE,2024,Gross,Budget,TTL VSA,321490060369,132323768110,0,2,1,13.73
CDE,2024,Gross,Forecast,TTL VSA,310658859675,165647660445,33323892335,2,33,14.22
CDE,2024,Net,Actual,TTL VSA,257363200253,125266804869,53808851570,3,34,10.19
CDE,2024,Net,Budget,TTL VSA,175165436189,71457953299,0,4,1,7.25
CDE,2024,Net,Forecast,TTL VSA,226425151388,124137821468,52679868169,4,32,9.18
CDE,2024,Op,Actual,TTL VSA,216562195918,61244872444,-6532968230,3,4,8.97
CDE,2024,Op,Budget,TTL VSA,198230531452,67777840674,0,4,1,8.34
CDE,2024,Op,Forecast,TTL VSA,227715390602,98934723789,31156883115,4,34,10.28
CDE,2025,Gross,Actual,TTL VSA,264378600927,116177681902,4203303617,2,30,14.29
CDE,2025,Gross,Budget,TTL VSA,230807869782,111974378285,0,3,1,9.3
CDE,2025,Gross,Forecast,TTL VSA,274387484485,141085465543,29111087258,2,34,13.59
CDE,2025,Net,Actual,TTL VSA,185916590336,75038489367,-7290094531,5,4,7.89
CDE,2025,Net,Budget,TTL VSA,241146934295,82328583898,0,4,1,9.91
CDE,2025,Net,Forecast,TTL VSA,161090669924,66292690550,-16035893348,5,5,7.3
CDE,2025,Op,Actual,TTL VSA,235456311558,64276466670,-33977700649,4,1,10.33
CDE,2025,Op,Budget,TTL VSA,257976783202,98254167319,0,4,1,10.42
CDE,2025,Op,Forecast,TTL VSA,265839580581,128097874305,29843706986,3,31,10.61
PJ,2024,Gross,Actual,TTL VSA,242455733351,148576751990,34760237355,3,33,10.57
PJ,2024,Gross,Budget,TTL VSA,281640342614,113816514635,0,3,1,11.89
PJ,2024,Gross,Forecast,TTL VSA,282498502139,86130980993,-27685533642,3,4,12.79
PJ,2024,Net,Actual,TTL VSA,186325208063,89275185553,-25000244787,4,2,7.48
PJ,2024,Net,Budget,TTL VSA,215101041942,114275430340,0,4,1,8.41
PJ,2024,Net,Forecast,TTL VSA,282602998545,86973465168,-27301965172,3,2,11.29
PJ,2024,Op,Actual,TTL VSA,195849623902,80756821964,-32694861279,4,3,7.58
PJ,2024,Op,Budget,TTL VSA,301757675833,113451683243,0,2,1,12.41
PJ,2024,Op,Forecast,TTL VSA,276111010809,113286670798,-165012445,4,16,10.73
PJ,2025,Gross,Actual,TTL VSA,383634563632,166513247732,14154601433,2,29,12.85
PJ,2025,Gross,Budget,TTL VSA,271794057227,152358646299,0,2,1,13.46
PJ,2025,Gross,Forecast,TTL VSA,411454574770,168140014982,15781368683,2,31,18.06
PJ,2025,Net,Actual,TTL VSA,318405608374,134020421674,45768221729,3,33,9.51
PJ,2025,Net,Budget,TTL VSA,167206431805,88252199945,0,5,1,7.18
PJ,2025,Net,Forecast,TTL VSA,267918871373,132402742636,44150542691,3,34,11.26
PJ,2025,Op,Actual,TTL VSA,318405608374,134020421674,36053111997,3,31,9.51
PJ,2025,Op,Budget,TTL VSA,244615510717,97967309677,0,4,1,8.81
PJ,2025,Op,Forecast,TTL VSA,208928810718,87460352353,-10506957324,5,5,8.51
CDE,2024,Gross,Actual,TTL VSCN,50909188636,20844685176,-8098346961,9,4,2.21
CDE,2024,Gross,Budget,TTL VSCN,57467523032,28943032137,0,8,1,2.45
CDE,2024,Gross,Forecast,TTL VSCN,73714127356,36581738977,7638706840,7,31,3.37
CDE,2024,Net,Actual,TTL VSCN,73743784600,47007259091,8794627689,8,26,2.92
CDE,2024,Net,Budget,TTL VSCN,66794229271,38212631402,0,9,1,2.76
CDE,2024,Net,Forecast,TTL VSCN,56507162529,30357838772,-7854792630,10,3,2.29
CDE,2024,Op,Actual,TTL VSCN,77931537572,46831427687,16363909949,8,32,3.23
CDE,2024,Op,Budget,TTL VSCN,54474602640,30467517738,0,10,1,2.29
CDE,2024,Op,Forecast,TTL VSCN,54648895718,34035649827,3568132089,10,28,2.47
CDE,2025,Gross,Actual,TTL VSCN,73702282467,35616619489,6495896448,6,32,3.98
CDE,2025,Gross,Budget,TTL VSCN,56690694872,29120723041,0,9,1,2.28
CDE,2025,Gross,Forecast,TTL VSCN,53093736292,22360217940,-6760505101,9,5,2.63
CDE,2025,Net,Actual,TTL VSCN,51238551703,25792232863,2619039478,10,30,2.17
CDE,2025,Net,Budget,TTL VSCN,64604838805,23173193385,0,10,1,2.65
CDE,2025,Net,Forecast,TTL VSCN,69755195486,32104272107,8931078722,10,32,3.16
CDE,2025,Op,Actual,TTL VSCN,72198125786,35185544705,7936714423,10,31,3.17
CDE,2025,Op,Budget,TTL VSCN,46940055924,27248830282,0,10,1,1.9
CDE,2025,Op,Forecast,TTL VSCN,50071737979,20457188835,-6791641447,10,6,2.0
PJ,2024,Gross,Actual,TTL VSCN,73211275335,34982260806,-15501819819,9,4,3.19
PJ,2024,Gross,Budget,TTL VSCN,81410749216,50484080625,0,7,1,3.44
PJ,2024,Gross,Forecast,TTL VSCN,71258222711,35905827523,-14578253102,7,5,3.23
PJ,2024,Net,Actual,TTL VSCN,62982419168,37574889910,17154033307,9,34,2.53
PJ,2024,Net,Budget,TTL VSCN,59399432814,20420856603,0,9,1,2.32
PJ,2024,Net,Forecast,TTL VSCN,63711199143,36656608868,16235752265,10,30,2.55
PJ,2024,Op,Actual,TTL VSCN,53760763040,26727139091,-9618522618,9,6,2.08
PJ,2024,Op,Budget,TTL VSCN,64309900728,36345661709,0,10,1,2.64
PJ,2024,Op,Forecast,TTL VSCN,50550809425,30100782759,-6244878950,10,6,1.97
PJ,2025,Gross,Actual,TTL VSCN,88293431200,46100850000,9126626441,7,26,2.96
PJ,2025,Gross,Budget,TTL VSCN,69820121178,36974223559,0,7,1,3.46
PJ,2025,Gross,Forecast,TTL VSCN,62957526669,36890737984,-83485575,9,12,2.76
PJ,2025,Net,Actual,TTL VSCN,86479482100,45309160000,6092934231,8,22,2.58
PJ,2025,Net,Budget,TTL VSCN,67116953913,39216225769,0,9,1,2.88
PJ,2025,Net,Forecast,TTL VSCN,68423601287,38894963916,-321261853,9,15,2.87
PJ,2025,Op,Actual,TTL VSCN,86479482100,45309160000,12116009629,8,29,2.58
PJ,2025,Op,Budget,TTL VSCN,77253089942,33193150371,0,9,1,2.78
PJ,2025,Op,Forecast,TTL VSCN,42946677383,15340266072,-17852884299,10,4,1.75
CDE,2024,Gross,Actual,TTL VSE,207805889354,115424741049,29920102947,4,31,9.04
CDE,2024,Gross,Budget,TTL VSE,187881824163,85504638102,0,4,1,8.02
CDE,2024,Gross,Forecast,TTL VSE,180618896851,89261714005,3757075903,4,28,8.26
CDE,2024,Net,Actual,TTL VSE,227984018394,67144205417,-37868416278,4,1,9.03
CDE,2024,Net,Budget,TTL VSE,241580538026,105012621695,0,3,1,10.0
CDE,2024,Net,Forecast,TTL VSE,321386582651,170437008225,65424386530,2,33,13.03
CDE,2024,Op,Actual,TTL VSE,357645682735,162272439439,37119318211,2,33,14.82
CDE,2024,Op,Budget,TTL VSE,300115817633,125153121228,0,2,1,12.62
CDE,2024,Op,Forecast,TTL VSE,286942022031,117369214997,-7783906231,2,2,12.95
CDE,2025,Gross,Actual,TTL VSE,100135808963,57670024644,-36981941918,5,3,5.41
CDE,2025,Gross,Budget,TTL VSE,215717241414,94651966562,0,4,1,8.69
CDE,2025,Gross,Forecast,TTL VSE,254145480700,119972931387,25320964825,3,33,12.59
CDE,2025,Net,Actual,TTL VSE,257363268243,103439390472,6391098478,2,33,10.92
CDE,2025,Net,Budget,TTL VSE,248837153445,97048291994,0,2,1,10.22
CDE,2025,Net,Forecast,TTL VSE,282007425632,168318133354,71269841360,2,34,12.77
CDE,2025,Op,Actual,TTL VSE,266727207023,113886765507,-22470684075,3,3,11.7
CDE,2025,Op,Budget,TTL VSE,258280782556,136357449582,0,3,1,10.44
CDE,2025,Op,Forecast,TTL VSE,254137151596,85205584486,-51151865096,4,2,10.14
PJ,2024,Gross,Actual,TTL VSE,173777630117,95280251532,-29068145773,4,3,7.58
PJ,2024,Gross,Budget,TTL VSE,174058845136,124348397305,0,5,1,7.35
PJ,2024,Gross,Forecast,TTL VSE,143170022862,53824685475,-70523711830,4,1,6.48
PJ,2024,Net,Actual,TTL VSE,340832712098,107213245520,-14949865336,2,4,13.68
PJ,2024,Net,Budget,TTL VSE,250661616678,122163110856,0,2,1,9.8
PJ,2024,Net,Forecast,TTL VSE,310618649554,179548156786,57385045930,2,34,12.41
PJ,2024,Op,Actual,TTL VSE,279096151528,75380888478,-38683686480,2,2,10.8
PJ,2024,Op,Budget,TTL VSE,264531184434,114064574958,0,3,1,10.88
PJ,2024,Op,Forecast,TTL VSE,303237975980,77723173992,-36341400966,2,2,11.79
PJ,2025,Gross,Actual,TTL VSE,241585420000,112845790000,30070792392,3,33,8.09
PJ,2025,Gross,Budget,TTL VSE,176716875246,82774997608,0,4,1,8.75
PJ,2025,Gross,Forecast,TTL VSE,196801889693,99317858907,16542861299,4,33,8.64
PJ,2025,Net,Actual,TTL VSE,384957025600,167092284200,28671298369,2,30,11.5
PJ,2025,Net,Budget,TTL VSE,252387733594,138420985831,0,2,1,10.84
PJ,2025,Net,Forecast,TTL VSE,366853174560,132656587978,-5764397853,2,7,15.41
PJ,2025,Op,Actual,TTL VSE,384957025600,167092284200,50389538319,2,34,11.5
PJ,2025,Op,Budget,TTL VSE,318401271893,116702745881,0,2,1,11.47
PJ,2025,Op,Forecast,TTL VSE,317300306755,65122946884,-51579798997,2,2,12.92
CDE,2024,Gross,Actual,TTL VSEE,70582080870,29754732492,-8262515255,7,3,3.07
CDE,2024,Gross,Budget,TTL VSEE,81522722820,38017247747,0,7,1,3.48
CDE,2024,Gross,Forecast,TTL VSEE,47856807266,23544320417,-14472927330,9,2,2.19
CDE,2024,Net,Actual,TTL VSEE,190463326303,64954250314,27525272762,5,32,7.54
CDE,2024,Net,Budget,TTL VSEE,161715629878,37428977552,0,5,1,6.69
CDE,2024,Net,Forecast,TTL VSEE,163375856235,104183100754,66754123202,5,34,6.62
CDE,2024,Op,Actual,TTL VSEE,189071673234,39914025704,9581258457,4,29,7.84
CDE,2024,Op,Budget,TTL VSEE,174481555724,30332767247,0,5,1,7.34
CDE,2024,Op,Forecast,TTL VSEE,173937787132,55533580848,25200813601,5,33,7.85
CDE,2025,Gross,Actual,TTL VSEE,46284929084,21116057112,-14287559028,10,4,2.5
CDE,2025,Gross,Budget,TTL VSEE,72498471325,35403616140,0,7,1,2.92
CDE,2025,Gross,Forecast,TTL VSEE,82741322505,48989996824,13586380684,7,31,4.1
CDE,2025,Net,Actual,TTL VSEE,196613968014,100709323518,-6511045460,4,6,8.34
CDE,2025,Net,Budget,TTL VSEE,217209295129,107220368978,0,5,1,8.92
CDE,2025,Net,Forecast,TTL VSEE,232770174045,85649616409,-21570752569,3,3,10.54
CDE,2025,Op,Actual,TTL VSEE,198024951275,95238206645,-33834687039,5,2,8.68
CDE,2025,Op,Budget,TTL VSEE,197907487582,129072893684,0,5,1,8.0
CDE,2025,Op,Forecast,TTL VSEE,165729843147,59936461165,-69136432519,5,1,6.62
PJ,2024,Gross,Actual,TTL VSEE,84379557423,42941616325,28537170129,7,32,3.68
PJ,2024,Gross,Budget,TTL VSEE,41283089320,14404446196,0,10,1,1.74
PJ,2024,Gross,Forecast,TTL VSEE,53436297382,13620786040,-783660156,9,13,2.42
PJ,2024,Net,Actual,TTL VSEE,152951657492,79898827604,-8171823148,6,6,6.14
PJ,2024,Net,Budget,TTL VSEE,227018120536,88070650752,0,3,1,8.87
PJ,2024,Net,Forecast,TTL VSEE,223795607134,62310965636,-25759685116,5,3,8.94
PJ,2024,Op,Actual,TTL VSEE,180958722924,70870809484,-52524195310,5,1,7.0
PJ,2024,Op,Budget,TTL VSEE,236320581390,123395004794,0,4,1,9.72
PJ,2024,Op,Forecast,TTL VSEE,187656945383,67334046174,-56060958620,5,1,7.29
PJ,2025,Gross,Actual,TTL VSEE,93167170000,44509420000,22328388622,6,32,3.12
PJ,2025,Gross,Budget,TTL VSEE,54719437625,22181031378,0,8,1,2.71
PJ,2025,Gross,Forecast,TTL VSEE,65173120838,34665048216,12484016838,8,30,2.86
PJ,2025,Net,Actual,TTL VSEE,258351025600,108550864200,23961447429,4,29,7.72
PJ,2025,Net,Budget,TTL VSEE,201776688298,84589416771,0,4,1,8.67
PJ,2025,Net,Forecast,TTL VSEE,99647748834,40141604926,-44447811845,7,2,4.19
PJ,2025,Op,Actual,TTL VSEE,258351025600,108550864200,17010065780,4,30,7.72
PJ,2025,Op,Budget,TTL VSEE,166057678312,91540798420,0,6,1,5.98
PJ,2025,Op,Forecast,TTL VSEE,267077289284,121293421594,29752623174,3,34,10.87
CDE,2024,Gross,Actual,TTL VSEW,84896109795,38484645824,-12677578318,6,2,3.69
CDE,2024,Gross,Budget,TTL VSEW,87686264250,51162224142,0,6,1,3.74
CDE,2024,Gross,Forecast,TTL VSEW,93640024789,42570129068,-8592095074,6,3,4.28
CDE,2024,Net,Actual,TTL VSEW,60419861975,29797704475,-10047837138,10,3,2.39
CDE,2024,Net,Budget,TTL VSEW,80566050981,39845541613,0,7,1,3.33
CDE,2024,Net,Forecast,TTL VSEW,95828975125,33634034870,-6211506743,8,4,3.88
CDE,2024,Op,Actual,TTL VSEW,70279560766,36428124283,6725842512,9,27,2.91
CDE,2024,Op,Budget,TTL VSEW,74088610720,29702281771,0,8,1,3.12
CDE,2024,Op,Forecast,TTL VSEW,89237710540,33919795638,4217513867,8,30,4.03
CDE,2025,Gross,Actual,TTL VSEW,71496688836,46897592672,3910746471,8,29,3.87
CDE,2025,Gross,Budget,TTL VSEW,63686354319,42986846201,0,8,1,2.57
CDE,2025,Gross,Forecast,TTL VSEW,84395437936,44833177787,1846331586,6,24,4.18
CDE,2025,Net,Actual,TTL VSEW,80283129834,27703045609,-28691406790,9,2,3.41
CDE,2025,Net,Budget,TTL VSEW,94017595024,56394452399,0,8,1,3.86
CDE,2025,Net,Forecast,TTL VSEW,78718141177,36128407824,-20266044575,8,4,3.57
CDE,2025,Op,Actual,TTL VSEW,98900167571,55598057263,17955594397,7,32,4.34
CDE,2025,Op,Budget,TTL VSEW,81388877173,37642462866,0,8,1,3.29
CDE,2025,Op,Forecast,TTL VSEW,101428351081,42142097092,4499634226,8,29,4.05
PJ,2024,Gross,Actual,TTL VSEW,83399773681,34175199960,-30134425059,8,2,3.64
PJ,2024,Gross,Budget,TTL VSEW,96776914645,64309625019,0,6,1,4.09
PJ,2024,Gross,Forecast,TTL VSEW,63625696294,34014647582,-30294977437,8,3,2.88
PJ,2024,Net,Actual,TTL VSEW,84865577189,39969838208,-14882259694,8,5,3.41
PJ,2024,Net,Budget,TTL VSEW,85680950659,54852097902,0,8,1,3.35
PJ,2024,Net,Forecast,TTL VSEW,90863667204,54790527261,-61570641,8,12,3.63
PJ,2024,Op,Actual,TTL VSEW,101774789286,55221146099,25439617193,8,31,3.94
PJ,2024,Op,Budget,TTL VSEW,66850296575,29781528906,0,9,1,2.75
PJ,2024,Op,Forecast,TTL VSEW,68435769359,34466002441,4684473535,9,28,2.66
PJ,2025,Gross,Actual,TTL VSEW,119822720000,58832700000,13750647977,5,28,4.01
PJ,2025,Gross,Budget,TTL VSEW,90121100201,45082052023,0,6,1,4.46
PJ,2025,Gross,Forecast,TTL VSEW,112130974022,61460890935,16378838912,6,32,4.92
PJ,2025,Net,Actual,TTL VSEW,106219590000,51833130000,20127572960,7,28,3.17
PJ,2025,Net,Budget,TTL VSEW,73288155797,31705557040,0,8,1,3.15
PJ,2025,Net,Forecast,TTL VSEW,76329787273,38091462765,6385905725,8,31,3.21
PJ,2025,Op,Actual,TTL VSEW,106219590000,51833130000,2257056453,7,18,3.17
PJ,2025,Op,Budget,TTL VSEW,104356690913,49576073547,0,8,1,3.76
PJ,2025,Op,Forecast,TTL VSEW,84986844255,44514591013,-5061482534,8,8,3.46
CDE,2024,Gross,Actual,TTL VSI,193454299525,107107771120,45835374000,5,32,8.41
CDE,2024,Gross,Budget,TTL VSI,138323008613,61272397120,0,5,1,5.91
CDE,2024,Gross,Forecast,TTL VSI,169882288518,99516103615,38243706495,5,34,7.77
CDE,2024,Net,Actual,TTL VSI,125272091753,88907823431,12804964405,6,30,4.96
CDE,2024,Net,Budget,TTL VSI,109944288257,76102859026,0,6,1,4.55
CDE,2024,Net,Forecast,TTL VSI,148671220304,79471840280,3368981254,6,24,6.03
CDE,2024,Op,Actual,TTL VSI,126009115863,88423190569,10740549141,7,30,5.22
CDE,2024,Op,Budget,TTL VSI,143856114219,77682641428,0,6,1,6.05
CDE,2024,Op,Forecast,TTL VSI,116510222148,70560699052,-7121942376,7,4,5.26
CDE,2025,Gross,Actual,TTL VSI,160815109927,108313941096,31385709926,4,34,8.69
CDE,2025,Gross,Budget,TTL VSI,177855174690,76928231170,0,5,1,7.16
CDE,2025,Gross,Forecast,TTL VSI,112925215366,62956494735,-13971736435,5,3,5.59
CDE,2025,Net,Actual,TTL VSI,107972477474,60099186663,-4788062825,6,9,4.58
CDE,2025,Net,Budget,TTL VSI,138504245304,64887249488,0,7,1,5.69
CDE,2025,Net,Forecast,TTL VSI,102853026315,61049492204,-3837757284,6,8,4.66
CDE,2025,Op,Actual,TTL VSI,143643561542,72634783314,-14404800017,6,4,6.3
CDE,2025,Op,Budget,TTL VSI,138416394980,87039583331,0,6,1,5.59
CDE,2025,Op,Forecast,TTL VSI,150049026062,79246116130,-7793467201,6,4,5.99
PJ,2024,Gross,Actual,TTL VSI,122248430002,73448153235,-47965568664,5,1,5.33
PJ,2024,Gross,Budget,TTL VSI,188848323264,121413721899,0,4,1,7.97
PJ,2024,Gross,Forecast,TTL VSI,124851231580,88332162621,-33081559278,5,2,5.65
PJ,2024,Net,Actual,TTL VSI,119830076105,62345532430,-17066519541,7,3,4.81
PJ,2024,Net,Budget,TTL VSI,155733203731,79412051971,0,7,1,6.09
PJ,2024,Net,Forecast,TTL VSI,111986207294,71444421097,-7967630874,7,4,4.48
PJ,2024,Op,Actual,TTL VSI,167067519615,102995768147,32606440864,6,32,6.46
PJ,2024,Op,Budget,TTL VSI,116104403069,70389327283,0,6,1,4.77
PJ,2024,Op,Forecast,TTL VSI,165278681822,90062884592,19673557309,6,33,6.42
PJ,2025,Gross,Actual,TTL VSI,190383423300,106251985700,2171939292,4,15,6.38
PJ,2025,Gross,Budget,TTL VSI,176248040300,104080046408,0,5,1,8.73
PJ,2025,Gross,Forecast,TTL VSI,150148189252,77165634673,-26914411735,5,2,6.59
PJ,2025,Net,Actual,TTL VSI,182742590200,101371387200,34072493438,5,32,5.46
PJ,2025,Net,Budget,TTL VSI,135966629328,67298893762,0,7,1,5.84
PJ,2025,Net,Forecast,TTL VSI,105348784206,60134259264,-7164634498,6,6,4.43
PJ,2025,Op,Actual,TTL VSI,182742590200,101371387200,40815776783,5,32,5.46
PJ,2025,Op,Budget,TTL VSI,123592653536,60555610417,0,7,1,4.45
PJ,2025,Op,Forecast,TTL VSI,131732732581,88367923760,27812313343,6,33,5.36
CDE,2024,Gross,Actual,TW,28962041468,15840034873,-2443372883,13,10,1.26
CDE,2024,Gross,Budget,TW,31944722727,18283407756,0,13,1,1.36
CDE,2024,Gross,Forecast,TW,31697543337,16264198701,-2019209055,12,7,1.45
CDE,2024,Net,Actual,TW,33708569764,16011525676,-8333176947,12,4,1.33
CDE,2024,Net,Budget,TW,41285994207,24344702623,0,11,1,1.71
CDE,2024,Net,Forecast,TW,30710741017,14918342393,-9426360230,14,2,1.24
CDE,2024,Op,Actual,TW,35799845743,19316590335,597919348,11,19,1.48
CDE,2024,Op,Budget,TW,34252109292,18718670987,0,12,1,1.44
CDE,2024,Op,Forecast,TW,35963697655,19367607234,648936247,11,23,1.62
CDE,2025,Gross,Actual,TW,25857779938,16948400734,2740463033,15,27,1.4
CDE,2025,Gross,Budget,TW,29733765361,14207937701,0,12,1,1.2
CDE,2025,Gross,Forecast,TW,29115907879,16374811283,2166873582,13,26,1.44
CDE,2025,Net,Actual,TW,27700448910,14201832135,-910820956,13,14,1.17
CDE,2025,Net,Budget,TW,26085080476,15112653091,0,15,1,1.07
CDE,2025,Net,Forecast,TW,32827061731,14887569734,-225083357,13,20,1.49
CDE,2025,Op,Actual,TW,30913659836,16086801332,2800135621,14,28,1.36
CDE,2025,Op,Budget,TW,30587242415,13286665711,0,13,1,1.24
CDE,2025,Op,Forecast,TW,25976071835,12647828029,-638837682,14,15,1.04
PJ,2024,Gross,Actual,TW,35489243132,20279546609,7368195216,11,30,1.55
PJ,2024,Gross,Budget,TW,26910851905,12911351393,0,12,1,1.14
