region,product,year,rev_op_type,sales_budget_type,total,h1,h2,q1,q2,q3,q4,ytd
MA,PJ,2024,Net,Forecast,9012289426,5687038223,3325251203,3512669068,2174369155,1666578876,1658672327,5687038223
MA,PJ,2024,Op,Actual,6448328282,2980178842,3468149440,2402434627,577744215,1491588203,1976561237,2980178842
MA,PJ,2024,Op,Budget,8768657060,5038903186,3729753874,2439923079,2598980107,1794330377,1935423497,5038903186
MA,PJ,2024,Op,Forecast,8872880084,5358484914,3514395170,3478653306,1879831608,2187115996,1327279174,5358484914
MA,PJ,2025,Gross,Actual,12177510000,5965920000,6211590000,3675260000,2290660000,3732760000,2478830000,5965920000
MA,PJ,2025,Gross,Budget,13314392859,6126552255,7187840604,4001766917,2124785338,4174765844,3013074760,6126552255
MA,PJ,2025,Gross,Forecast,11452067400,4936841875,6515225525,2899632989,2037208886,4550928258,1964297267,4936841875
MA,PJ,2025,Net,Actual,11686840000,5633660000,6053180000,3443630000,2190030000,3531210000,2521970000,5633660000
MA,PJ,2025,Net,Budget,8480510186,4890655328,3589854858,3406636383,1484018945,1851482300,1738372558,4890655328
MA,PJ,2025,Net,Forecast,7845420304,5362431621,2482988683,3163070014,2199361607,1735385418,747603265,5362431621
MA,PJ,2025,Op,Actual,11686840000,5633660000,6053180000,3443630000,2190030000,3531210000,2521970000,5633660000
MA,PJ,2025,Op,Budget,6318086501,3266960077,3051126424,772244344,2494715733,1140826435,1910299989,3266960077
MA,PJ,2025,Op,Forecast,8167492890,4870901318,3296591572,2654094968,2216806350,691461457,2605130115,4870901318
MY,CDE,2024,Gross,Actual,10006886621,5769180356,4237706265,3329551138,2439629218,2336789687,1900916578,5769180356
MY,CDE,2024,Gross,Budget,7922680473,4333169642,3589510831,2349775131,1983394511,1855053330,1734457501,4333169642
MY,CDE,2024,Gross,Forecast,6610216759,2539886870,4070329889,1296006206,1243880664,2367654113,1702675776,2539886870
MY,CDE,2024,Net,Actual,5559183746,2480883674,3078300072,1706234302,774649372,2037126879,1041173193,2480883674
MY,CDE,2024,Net,Budget,3879531283,1558516306,2321014977,606798962,951717344,995316640,1325698337,1558516306
MY,CDE,2024,Net,Forecast,8011095644,5610109607,2400986037,3369566403,2240543204,1048194650,1352791387,5610109607
MY,CDE,2024,Op,Actual,10238400280,5000754823,5237645457,3501972779,1498782044,2407482568,2830162889,5000754823
MY,CDE,2024,Op,Budget,7974210646,4622202343,3352008303,3239893952,1382308391,1839725141,1512283162,4622202343
MY,CDE,2024,Op,Forecast,5538244435,3468702560,2069541875,2792036439,676666121,458051513,1611490362,3468702560
MY,CDE,2025,Gross,Actual,7470402507,3838790074,3631612433,3116190319,722599755,3090595771,541016662,3838790074
MY,CDE,2025,Gross,Budget,5788401201,3359500293,2428900908,1379125264,1980375029,761198337,1667702571,3359500293
MY,CDE,2025,Gross,Forecast,6641386606,3557054777,3084331829,2577673891,979380886,2074456310,1009875519,3557054777
MY,CDE,2025,Net,Actual,8539778115,4306036435,4233741680,2401129820,1904906615,2608648190,1625093490,4306036435
MY,CDE,2025,Net,Budget,7324200091,4887539725,2436660366,2787593178,2099946547,1302056099,1134604267,4887539725
MY,CDE,2025,Net,Forecast,5573145112,3092593014,2480552098,1105402955,1987190059,1516749547,963802551,3092593014
MY,CDE,2025,Op,Actual,7165551592,3003526629,4162024963,2032141093,971385536,2314430677,1847594286,3003526629
MY,CDE,2025,Op,Budget,6912966666,5207031583,1705935083,3106427924,2100603659,1185936610,519998473,5207031583
MY,CDE,2025,Op,Forecast,6992736268,2141612767,4851123501,1608245361,533367406,2232505607,2618617894,2141612767
MY,PJ,2024,Gross,Actual,6149431275,2099569235,4049862040,1349924731,749644504,1822056796,2227805244,2099569235
MY,PJ,2024,Gross,Budget,3207508276,2173588110,1033920166,1193636927,979951183,238220532,795699634,2173588110
MY,PJ,2024,Gross,Forecast,8564165318,4376294407,4187870911,2680684814,1695609593,933794845,3254076066,4376294407
MY,PJ,2024,Net,Actual,9285408934,5506731474,3778677460,2956875285,2549856189,1367343408,2411334052,5506731474
MY,PJ,2024,Net,Budget,7174614824,4818530822,2356084002,3576709397,1241821425,1871521540,484562462,4818530822
MY,PJ,2024,Net,Forecast,7562741261,4109058618,3453682643,2025040158,2084018460,1696723615,1756959028,4109058618
MY,PJ,2024,Op,Actual,7083398458,4706370400,2377028058,1783929702,2922440698,642846984,1734181074,4706370400
MY,PJ,2024,Op,Budget,7261714854,4698511427,2563203427,2073531367,2624980060,1322118829,1241084598,4698511427
MY,PJ,2024,Op,Forecast,5801933337,2478450404,3323482933,1242191047,1236259357,2454273476,869209457,2478450404
MY,PJ,2025,Gross,Actual,9992412500,5234748100,4757664400,2857330000,2377418100,2408112200,2349552200,5234748100
MY,PJ,2025,Gross,Budget,7679213547,5793227794,1885985753,2789529176,3003698618,285116872,1600868881,5793227794
MY,PJ,2025,Gross,Forecast,7165106237,3076809270,4088296967,829746373,2247062897,2304975235,1783321732,3076809270
MY,PJ,2025,Net,Actual,9768201300,5157150200,4611051100,2826390000,2330760200,2358217000,2252834100,5157150200
MY,PJ,2025,Net,Budget,7860004546,5177425507,2682579039,2032624512,3144800995,1778096741,904482298,5177425507
MY,PJ,2025,Net,Forecast,8842363023,5050928310,3791434713,3849982649,1200945661,982897036,2808537677,5050928310
MY,PJ,2025,Op,Actual,9768201300,5157150200,4611051100,2826390000,2330760200,2358217000,2252834100,5157150200
MY,PJ,2025,Op,Budget,4974639301,2429827205,2544812096,1214664263,1215162942,976496562,1568315534,2429827205
MY,PJ,2025,Op,Forecast,7074384802,3134177351,3940207451,1525565794,1608611557,2269023459,1671183992,3134177351
NL,CDE,2024,Gross,Actual,7370293622,3043570725,4326722897,1304172365,1739398360,3323514743,1003208154,3043570725
NL,CDE,2024,Gross,Budget,6108094927,3298257746,2809837181,1938714943,1359542803,1529247959,1280589222,3298257746
NL,CDE,2024,Gross,Forecast,7206328329,3345365071,3860963258,903167782,2442197289,2325962496,1535000762,3345365071
NL,CDE,2024,Net,Actual,6748601709,2459427442,4289174267,953499393,1505928049,2569875720,1719298547,2459427442
NL,CDE,2024,Net,Budget,5723694646,2478211250,3245483396,637920242,1840291008,2064567217,1180916179,2478211250
NL,CDE,2024,Net,Forecast,6149670882,1714052565,4435618317,1320947209,393105356,2534527488,1901090829,1714052565
NL,CDE,2024,Op,Actual,6307661758,3708357942,2599303816,1251090134,2457267808,1207316873,1391986943,3708357942
NL,CDE,2024,Op,Budget,6140773837,2191737959,3949035878,536398797,1655339162,3239414209,709621669,2191737959
NL,CDE,2024,Op,Forecast,6819571068,1791760607,5027810461,1245749589,546011018,3291804065,1736006396,1791760607
NL,CDE,2025,Gross,Actual,9732672990,5529249880,4203423110,2146018508,3383231372,2461590139,1741832971,5529249880
NL,CDE,2025,Gross,Budget,6963262879,4787053186,2176209693,1870323749,2916729437,942520847,1233688846,4787053186
NL,CDE,2025,Gross,Forecast,5578786297,3030960556,2547825741,1598915406,1432045150,1318952606,1228873135,3030960556
NL,CDE,2025,Net,Actual,7130619752,3419716328,3710903424,2032893031,1386823297,1706355275,2004548149,3419716328
NL,CDE,2025,Net,Budget,6270927979,2815897190,3455030789,505751018,2310146172,2490275237,964755552,2815897190
NL,CDE,2025,Net,Forecast,7243627833,3626987676,3616640157,1951741336,1675246340,2111730327,1504909830,3626987676
NL,CDE,2025,Op,Actual,4938004740,3352729108,1585275632,1585650484,1767078624,856401804,728873828,3352729108
NL,CDE,2025,Op,Budget,7256707702,3684496279,3572211423,1247686840,2436809439,2651587848,920623575,3684496279
NL,CDE,2025,Op,Forecast,6121957279,3207539544,2914417735,1685548400,1521991144,1802762091,1111655644,3207539544
NL,PJ,2024,Gross,Actual,6684273878,4275080543,2409193335,1581933298,2693147245,1400429793,1008763542,4275080543
NL,PJ,2024,Gross,Budget,7739844448,2958765999,4781078449,518900284,2439865715,2639195288,2141883161,2958765999
NL,PJ,2024,Gross,Forecast,6600602615,2569388614,4031214001,1489350744,1080037870,2113216852,1917997149,2569388614
NL,PJ,2024,Net,Actual,5308285204,2481567299,2826717905,824861329,1656705970,1901925947,924791958,2481567299
NL,PJ,2024,Net,Budget,6686165162,3163017170,3523147992,1332517088,1830500082,2689564791,833583201,3163017170
NL,PJ,2024,Net,Forecast,8703087472,3224227981,5478859491,1593994656,1630233325,3548569859,1930289632,3224227981
NL,PJ,2024,Op,Actual,5069059726,3411519714,1657540012,1907505107,1504014607,1427444700,230095312,3411519714
NL,PJ,2024,Op,Budget,6660725187,2632207392,4028517795,1400415048,1231792344,2689733304,1338784491,2632207392
NL,PJ,2024,Op,Forecast,5863399690,3350100726,2513298964,1347367996,2002732730,994814538,1518484426,3350100726
NL,PJ,2025,Gross,Actual,9143430000,4129420000,5014010000,1745910000,2383510000,3038310000,1975700000,4129420000
NL,PJ,2025,Gross,Budget,8905382306,3328581154,5576801152,1781416284,1547164870,3705921896,1870879256,3328581154
NL,PJ,2025,Gross,Forecast,7685526164,4159386351,3526139813,1301351061,2858035290,2171082973,1355056840,4159386351
NL,PJ,2025,Net,Actual,8713980000,3988920000,4725060000,1654550000,2334370000,2874940000,1850120000,3988920000
NL,PJ,2025,Net,Budget,4081450865,1893025121,2188425744,446973806,1446051315,823465580,1364960164,1893025121
NL,PJ,2025,Net,Forecast,7959910867,3742872178,4217038689,1740550996,2002321182,1715729598,2501309091,3742872178
NL,PJ,2025,Op,Actual,8713980000,3988920000,4725060000,1654550000,2334370000,2874940000,1850120000,3988920000
NL,PJ,2025,Op,Budget,7225700069,3110188020,4115512049,457661321,2652526699,2715877074,1399634975,3110188020
NL,PJ,2025,Op,Forecast,5930629923,2185219427,3745410496,1335516731,849702696,2373070017,1372340479,2185219427
NR,CDE,2024,Gross,Actual,9001007841,4639895358,4361112483,3321991818,1317903540,1653662425,2707450058,4639895358
NR,CDE,2024,Gross,Budget,6662415860,2697550144,3964865716,1988581238,708968906,1182895801,2781969915,2697550144
NR,CDE,2024,Gross,Forecast,7199055206,4552982457,2646072749,1960151985,2592830472,2028396577,617676172,4552982457
NR,CDE,2024,Net,Actual,7291337364,3218742099,4072595265,1611278654,1607463445,1913678571,2158916694,3218742099
NR,CDE,2024,Net,Budget,9181543931,4108485473,5073058458,2643360729,1465124744,2914897004,2158161454,4108485473
NR,CDE,2024,Net,Forecast,6356136540,3624903121,2731233419,1753724279,1871178842,670205042,2061028377,3624903121
NR,CDE,2024,Op,Actual,6754593797,3131121855,3623471942,2011922210,1119199645,1862303133,1761168809,3131121855
NR,CDE,2024,Op,Budget,10369649421,3920308176,6449341245,2859577784,1060730392,2935142652,3514198593,3920308176
NR,CDE,2024,Op,Forecast,6799333910,3589191459,3210142451,1444324209,2144867250,1851623550,1358518901,3589191459
NR,CDE,2025,Gross,Actual,9552193144,4832614523,4719578621,3371180449,1461434074,2138702092,2580876529,4832614523
NR,CDE,2025,Gross,Budget,8040665250,4262402311,3778262939,2641358985,1621043326,752496451,3025766488,4262402311
NR,CDE,2025,Gross,Forecast,6364882617,3798697998,2566184619,2619228046,1179469952,1644153293,922031326,3798697998
NR,CDE,2025,Net,Actual,8138200886,4281076343,3857124543,3056341111,1224735232,1064490277,2792634266,4281076343
NR,CDE,2025,Net,Budget,8329142035,3838066588,4491075447,1560598713,2277467875,1718572025,2772503422,3838066588
NR,CDE,2025,Net,Forecast,7740257887,4723818910,3016438977,2657537994,2066280916,1220130752,1796308225,4723818910
NR,CDE,2025,Op,Actual,6159374963,4250732477,1908642486,1944237741,2306494736,666414242,1242228244,4250732477
NR,CDE,2025,Op,Budget,6758751059,3464373634,3294377425,2465351893,999021741,1850894220,1443483205,3464373634
NR,CDE,2025,Op,Forecast,6805176957,3542689736,3262487221,1996957172,1545732564,1418577236,1843909985,3542689736
NR,PJ,2024,Gross,Actual,6249481872,2858428663,3391053209,1665833568,1192595095,1930597932,1460455277,2858428663
NR,PJ,2024,Gross,Budget,9731152726,4866121721,4865031005,2043855429,2822266292,2193876309,2671154696,4866121721
NR,PJ,2024,Gross,Forecast,9584548255,4943416079,4641132176,3341272527,1602143552,3241097675,1400034501,4943416079
NR,PJ,2024,Net,Actual,6665717102,3663838271,3001878831,2934746120,729092151,1547234882,1454643949,3663838271
NR,PJ,2024,Net,Budget,8974984879,4228398147,4746586732,1712066066,2516332081,2136375882,2610210850,4228398147
NR,PJ,2024,Net,Forecast,9569192938,6059581201,3509611737,4226020935,1833560266,1618507702,1891104035,6059581201
NR,PJ,2024,Op,Actual,6060269887,3205216230,2855053657,2547668181,657548049,640066075,2214987582,3205216230
NR,PJ,2024,Op,Budget,7551092319,3748617037,3802475282,1711035793,2037581244,833549279,2968926003,3748617037
NR,PJ,2024,Op,Forecast,9642766383,6072617629,3570148754,3491952123,2580665506,1039395091,2530753663,6072617629
NR,PJ,2025,Gross,Actual,11782350000,6049780000,5732570000,3593400000,2456380000,2437760000,3294810000,6049780000
NR,PJ,2025,Gross,Budget,7684007736,4206059911,3477947825,2105738655,2100321256,865775539,2612172286,4206059911
NR,PJ,2025,Gross,Forecast,9572573312,6153528299,3419045013,4057777837,2095750462,2028999281,1390045732,6153528299
NR,PJ,2025,Net,Actual,10699220000,5525160000,5174060000,3367920000,2157240000,2253150000,2920910000,5525160000
NR,PJ,2025,Net,Budget,7447632647,4280128191,3167504456,2606197720,1673930471,561095040,2606409416,4280128191
NR,PJ,2025,Net,Forecast,9746636537,4723285042,5023351495,3192088800,1531196242,1887015544,3136335951,4723285042
NR,PJ,2025,Op,Actual,10699220000,5525160000,5174060000,3367920000,2157240000,2253150000,2920910000,5525160000
NR,PJ,2025,Op,Budget,6416673046,4185935728,2230737318,2250098319,1935837409,1487996923,742740395,4185935728
NR,PJ,2025,Op,Forecast,9739299839,4726765805,5012534034,3291171123,1435594682,2928154160,2084379874,4726765805
PH,CDE,2024,Gross,Actual,4873143731,2885750958,1987392773,1276689082,1609061876,1484108841,503283932,2885750958
PH,CDE,2024,Gross,Budget,2361703284,1351510796,1010192488,438897977,912612819,648423349,361769139,1351510796
PH,CDE,2024,Gross,Forecast,3603438089,2081997040,1521441049,781710930,1300286110,1108474996,412966053,2081997040
PH,CDE,2024,Net,Actual,2026576511,1747124936,279451575,1276012031,471112905,166123829,113327746,1747124936
PH,CDE,2024,Net,Budget,2531821821,1153223879,1378597942,326518364,826705515,976795227,401802715,1153223879
PH,CDE,2024,Net,Forecast,3790113224,2043587596,1746525628,908296652,1135290944,1201301919,545223709,2043587596
PH,CDE,2024,Op,Actual,1885710163,1395660592,490049571,623309417,772351175,378679257,111370314,1395660592
PH,CDE,2024,Op,Budget,3531868879,2232761196,1299107683,1544322347,688438849,650469715,648637968,2232761196
PH,CDE,2024,Op,Forecast,2582036927,1444606557,1137430370,164630121,1279976436,937604043,199826327,1444606557
PH,CDE,2025,Gross,Actual,5356651703,3154097915,2202553788,1528084109,1626013806,2023987706,178566082,3154097915
PH,CDE,2025,Gross,Budget,2283971810,1978469219,305502591,1308617275,669851944,255108603,50393988,1978469219
PH,CDE,2025,Gross,Forecast,3267861392,2212190373,1055671019,667945612,1544244761,842335968,213335051,2212190373
PH,CDE,2025,Net,Actual,3902165379,2163673677,1738491702,1172609852,991063825,1246396791,492094911,2163673677
PH,CDE,2025,Net,Budget,3007454373,1756345960,1251108413,475550458,1280795502,687578024,563530389,1756345960
PH,CDE,2025,Net,Forecast,1751217066,766203776,985013290,100214954,665988822,473458595,511554695,766203776
PH,CDE,2025,Op,Actual,3756971317,1741858973,2015112344,1240708462,501150511,1599977193,415135151,1741858973
PH,CDE,2025,Op,Budget,3494504075,1814561954,1679942121,1405784695,408777259,1268332025,411610096,1814561954
PH,CDE,2025,Op,Forecast,4102159195,1538265118,2563894077,603355755,934909363,1981809785,582084292,1538265118
PH,PJ,2024,Gross,Actual,3372736701,1770239734,1602496967,974395718,795844016,1550746369,51750598,1770239734
PH,PJ,2024,Gross,Budget,3175178658,1736201938,1438976720,1051518218,684683720,887359438,551617282,1736201938
PH,PJ,2024,Gross,Forecast,2643529966,733689168,1909840798,268693209,464995959,1212755318,697085480,733689168
PH,PJ,2024,Net,Actual,3415654543,2120093722,1295560821,653224788,1466868934,1109843312,185717509,2120093722
PH,PJ,2024,Net,Budget,2248804421,1514786633,734017788,440050805,1074735828,797348922,-63331134,1514786633
PH,PJ,2024,Net,Forecast,4338157653,2600216237,1737941416,1593531479,1006684758,1407184845,330756571,2600216237
PH,PJ,2024,Op,Actual,4105427171,2444559400,1660867771,1711026637,733532763,1296513343,364354428,2444559400
PH,PJ,2024,Op,Budget,3868557194,2659707482,1208849712,1407409961,1252297521,1249549604,-40699892,2659707482
PH,PJ,2024,Op,Forecast,4253129853,1615195652,2637934201,665102423,950093229,2193993884,443940317,1615195652
PH,PJ,2025,Gross,Actual,4539757100,2510729500,2029027600,1298790000,1211939500,1529980000,499047600,2510729500
PH,PJ,2025,Gross,Budget,4580023531,1853388606,2726634925,379575552,1473813054,2168056945,558577980,1853388606
PH,PJ,2025,Gross,Forecast,2720925728,1861547916,859377812,502466929,1359080987,806432853,52944959,1861547916
PH,PJ,2025,Net,Actual,4372863900,2474757600,1898106300,1218260000,1256497600,1452666000,445440300,2474757600
PH,PJ,2025,Net,Budget,2647145724,1084439853,1562705871,310998178,773441675,884340703,678365168,1084439853
PH,PJ,2025,Net,Forecast,3324511219,1845845678,1478665541,129921054,1715924624,1161800589,316864952,1845845678
PH,PJ,2025,Op,Actual,4372863900,2474757600,1898106300,1218260000,1256497600,1452666000,445440300,2474757600
PH,PJ,2025,Op,Budget,4257744551,2571326433,1686418118,1377520110,1193806323,1239730360,446687758,2571326433
PH,PJ,2025,Op,Forecast,1626449332,360353293,1266096039,40193166,320160127,1044007725,222088314,360353293
RU,CDE,2024,Gross,Actual,0,0,0,0,0,0,0,0
RU,CDE,2024,Gross,Budget,0,0,0,0,0,0,0,0
RU,CDE,2024,Gross,Forecast,0,0,0,0,0,0,0,0
RU,CDE,2024,Net,Actual,120875412121,73227222002,47648190119,73227222002,0,0,47648190119,73227222002
RU,CDE,2024,Net,Budget,73011486251,32527826987,40483659264,32527826987,0,0,40483659264,32527826987
RU,CDE,2024,Net,Forecast,97252219662,48921187649,48331032013,48921187649,0,0,48331032013,48921187649
RU,CDE,2024,Op,Actual,129658221290,35703920734,93954300556,35703920734,0,0,93954300556,35703920734
RU,CDE,2024,Op,Budget,125970295592,61585284787,64385010805,61585284787,0,0,64385010805,61585284787
RU,CDE,2024,Op,Forecast,136182088034,50494590070,85687497964,50494590070,0,0,85687497964,50494590070
RU,CDE,2025,Gross,Actual,0,0,0,0,0,0,0,0
RU,CDE,2025,Gross,Budget,0,0,0,0,0,0,0,0
RU,CDE,2025,Gross,Forecast,0,0,0,0,0,0,0,0
RU,CDE,2025,Net,Actual,96943332528,33104599438,63838733090,33104599438,0,0,63838733090,33104599438
RU,CDE,2025,Net,Budget,183133642559,51135030193,131998612366,51135030193,0,0,131998612366,51135030193
RU,CDE,2025,Net,Forecast,97138158772,13429894081,83708264691,13429894081,0,0,83708264691,13429894081
RU,CDE,2025,Op,Actual,88304061019,44459025404,43845035615,44459025404,0,0,43845035615,44459025404
RU,CDE,2025,Op,Budget,124092563450,7667456475,116425106975,7667456475,0,0,116425106975,7667456475
RU,CDE,2025,Op,Forecast,126770129768,62049688499,64720441269,62049688499,0,0,64720441269,62049688499
RU,PJ,2024,Gross,Actual,0,0,0,0,0,0,0,0
RU,PJ,2024,Gross,Budget,0,0,0,0,0,0,0,0
RU,PJ,2024,Gross,Forecast,0,0,0,0,0,0,0,0
RU,PJ,2024,Net,Actual,172639344279,54096135213,118543209066,54096135213,0,0,118543209066,54096135213
RU,PJ,2024,Net,Budget,163627603072,50198742183,113428860889,50198742183,0,0,113428860889,50198742183
RU,PJ,2024,Net,Forecast,188666294526,80696395920,107969898606,80696395920,0,0,107969898606,80696395920
RU,PJ,2024,Op,Actual,136401138910,63683854105,72717284805,63683854105,0,0,72717284805,63683854105
RU,PJ,2024,Op,Budget,68146845455,18282489807,49864355648,18282489807,0,0,49864355648,18282489807
RU,PJ,2024,Op,Forecast,94967528254,25105282572,69862245682,25105282572,0,0,69862245682,25105282572
RU,PJ,2025,Gross,Actual,0,0,0,0,0,0,0,0
RU,PJ,2025,Gross,Budget,0,0,0,0,0,0,0,0
RU,PJ,2025,Gross,Forecast,0,0,0,0,0,0,0,0
RU,PJ,2025,Net,Actual,178394215600,68333234200,110060981400,68333234200,0,0,110060981400,68333234200
RU,PJ,2025,Net,Budget,158843196867,71893931052,86949265815,71893931052,0,0,86949265815,71893931052
RU,PJ,2025,Net,Forecast,115669200790,56917470336,58751730454,56917470336,0,0,58751730454,56917470336
RU,PJ,2025,Op,Actual,178394215600,68333234200,110060981400,68333234200,0,0,110060981400,68333234200
RU,PJ,2025,Op,Budget,226558800007,90153022948,136405777059,90153022948,0,0,136405777059,90153022948
RU,PJ,2025,Op,Forecast,103914368846,50105866150,53808502696,50105866150,0,0,53808502696,50105866150
SG,CDE,2024,Gross,Actual,7656995435,4920371022,2736624413,3416659329,1503711693,637732973,2098891440,4920371022
SG,CDE,2024,Gross,Budget,5018236971,2832743935,2185493036,1544668412,1288075523,801609593,1383883443,2832743935
SG,CDE,2024,Gross,Forecast,4580554383,2078198537,2502355846,1441450818,636747719,573056182,1929299664,2078198537
SG,CDE,2024,Net,Actual,4953232621,3725638441,1227594180,2518821949,1206816492,381022755,846571425,3725638441
SG,CDE,2024,Net,Budget,5146177231,2891486536,2254690695,1776990747,1114495789,715933799,1538756896,2891486536
SG,CDE,2024,Net,Forecast,5128789046,3717399494,1411389552,2363613425,1353786069,634737663,776651889,3717399494
SG,CDE,2024,Op,Actual,4754347239,2690009194,2064338045,1769939250,920069944,590707428,1473630617,2690009194
SG,CDE,2024,Op,Budget,5079464285,3510072502,1569391783,2071403020,1438669482,328191722,1241200061,3510072502
SG,CDE,2024,Op,Forecast,4057225335,2412839608,1644385727,1377904179,1034935429,730912410,913473317,2412839608
SG,CDE,2025,Gross,Actual,6537117206,3985835829,2551281377,2862943377,1122892452,609956913,1941324464,3985835829
SG,CDE,2025,Gross,Budget,5646642028,3855831621,1790810407,2094209324,1761622297,191139648,1599670759,3855831621
SG,CDE,2025,Gross,Forecast,3702110352,2234232999,1467877353,1851979098,382253901,595877493,871999860,2234232999
SG,CDE,2025,Net,Actual,4729956607,2753914187,1976042420,2001009612,752904575,393952659,1582089761,2753914187
SG,CDE,2025,Net,Budget,3532733550,1798259413,1734474137,1354641997,443617416,35067230,1699406907,1798259413
SG,CDE,2025,Net,Forecast,5451060565,2994073918,2456986647,2070774180,923299738,918105226,1538881421,2994073918
SG,CDE,2025,Op,Actual,5452282931,3444351037,2007931894,2499490540,944860497,518173463,1489758431,3444351037
SG,CDE,2025,Op,Budget,4429344835,2834272792,1595072043,1986158332,848114460,78011851,1517060192,2834272792
SG,CDE,2025,Op,Forecast,3622179819,2092844752,1529335067,1134270807,958573945,391426947,1137908120,2092844752
SG,PJ,2024,Gross,Actual,2977256964,1002795684,1974461280,352337863,650457821,776842241,1197619039,1002795684
SG,PJ,2024,Gross,Budget,4697687722,1906733498,2790954224,800566172,1106167326,899136464,1891817760,1906733498
SG,PJ,2024,Gross,Forecast,3687067082,1919362106,1767704976,1369254386,550107720,435929627,1331775349,1919362106
SG,PJ,2024,Net,Actual,4692427991,2318943083,2373484908,1630125438,688817645,192585356,2180899552,2318943083
SG,PJ,2024,Net,Budget,3074515165,2284953862,789561303,1279346247,1005607615,196969425,592591878,2284953862
SG,PJ,2024,Net,Forecast,4523585335,2737713956,1785871379,1699080978,1038632978,234312501,1551558878,2737713956
SG,PJ,2024,Op,Actual,4617625062,2511951467,2105673595,1668539326,843412141,234874996,1870798599,2511951467
SG,PJ,2024,Op,Budget,4807129189,3313190926,1493938263,2129560423,1183630503,561374912,932563351,3313190926
SG,PJ,2024,Op,Forecast,2939702126,1439002678,1500699448,800666714,638335964,193917733,1306781715,1439002678
SG,PJ,2025,Gross,Actual,6585505400,4017572500,2567932900,2415310000,1602262500,681963500,1885969400,4017572500
SG,PJ,2025,Gross,Budget,4836225094,3266143737,1570081357,2430126939,836016798,623717546,946363811,3266143737
SG,PJ,2025,Gross,Forecast,4028209127,2184723708,1843485419,1535315344,649408364,536911812,1306573607,2184723708
SG,PJ,2025,Net,Actual,6036132900,3549805400,2486327500,2090550000,1459255400,643431200,1842896300,3549805400
SG,PJ,2025,Net,Budget,3919948259,2456090080,1463858179,1428440997,1027649083,869369866,594488313,2456090080
SG,PJ,2025,Net,Forecast,4329281349,2103330675,2225950674,1067904359,1035426316,931529278,1294421396,2103330675
SG,PJ,2025,Op,Actual,6036132900,3549805400,2486327500,2090550000,1459255400,643431200,1842896300,3549805400
SG,PJ,2025,Op,Budget,6057766986,4100043220,1957723766,2393271775,1706771445,332565286,1625158480,4100043220
SG,PJ,2025,Op,Forecast,5330621974,2855337634,2475284340,1925804855,929532779,668897266,1806387074,2855337634
TH,CDE,2024,Gross,Actual,8529998397,6328954632,2201043765,3588594232,2740360400,1240737111,960306654,6328954632
TH,CDE,2024,Gross,Budget,9415396314,5473625950,3941770364,4294439653,1179186297,2137292367,1804477997,5473625950
TH,CDE,2024,Gross,Forecast,9842823856,6180790656,3662033200,3525319506,2655471150,2603207867,1058825333,6180790656
TH,CDE,2024,Net,Actual,10398148192,7504224649,2893923543,3450358068,4053866581,1405995242,1487928301,7504224649
TH,CDE,2024,Net,Budget,7071332605,4158149857,2913182748,708391784,3449758073,1526223662,1386959086,4158149857
TH,CDE,2024,Net,Forecast,7978299249,5298198651,2680100598,3348668421,1949530230,1173024939,1507075659,5298198651
TH,CDE,2024,Op,Actual,9586952186,6570655941,3016296245,3459581509,3111074432,2025997566,990298679,6570655941
TH,CDE,2024,Op,Budget,8149561180,5557387416,2592173764,3417158116,2140229300,1975925367,616248397,5557387416
TH,CDE,2024,Op,Forecast,7745693849,4806458146,2939235703,3244251881,1562206265,1559493626,1379742077,4806458146
TH,CDE,2025,Gross,Actual,10250455528,6076362559,4174092969,2697098375,3379264184,2013429073,2160663896,6076362559
TH,CDE,2025,Gross,Budget,8481273679,6521917521,1959356158,2786632562,3735284959,1134400940,824955218,6521917521
TH,CDE,2025,Gross,Forecast,9859433845,4989003027,4870430818,1663401379,3325601648,2565095787,2305335031,4989003027
TH,CDE,2025,Net,Actual,7648445661,5180414031,2468031630,2585647612,2594766419,1959044799,508986831,5180414031
TH,CDE,2025,Net,Budget,8304507968,5792812550,2511695418,3234315576,2558496974,463709884,2047985534,5792812550
TH,CDE,2025,Net,Forecast,8520745513,4778153649,3742591864,2782609855,1995543794,1896445095,1846146769,4778153649
TH,CDE,2025,Op,Actual,6890604495,5147646827,1742957668,1553677989,3593968838,1553768798,189188870,5147646827
TH,CDE,2025,Op,Budget,8189337510,5080647449,3108690061,3002815899,2077831550,1200896247,1907793814,5080647449
TH,CDE,2025,Op,Forecast,6110110754,4111848910,1998261844,1855333657,2256515253,805817418,1192444426,4111848910
TH,PJ,2024,Gross,Actual,8091179488,4548245907,3542933581,2791377347,1756868560,1819568416,1723365165,4548245907
TH,PJ,2024,Gross,Budget,10316112249,6621027195,3695085054,2261519875,4359507320,1978946662,1716138392,6621027195
TH,PJ,2024,Gross,Forecast,6730665712,4465775544,2264890168,2247426968,2218348576,908754255,1356135913,4465775544
TH,PJ,2024,Net,Actual,8119868593,5391563203,2728305390,3372844867,2018718336,1815430883,912874507,5391563203
TH,PJ,2024,Net,Budget,8952751131,5375563537,3577187594,2414261744,2961301793,1337633135,2239554459,5375563537
TH,PJ,2024,Net,Forecast,8646113392,5464199933,3181913459,2933999261,2530200672,1788529847,1393383612,5464199933
