region,product,year,rev_op_type,sales_budget_type,ytd_gap,budget_hit_rate,yoy_total,yoy_h1,yoy_h2,yoy_q1,yoy_q2,yoy_q3,yoy_q4,breakeven_month
MA,PJ,2024,Gross,Actual,3614576364,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MA,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MA,PJ,2024,Gross,Forecast,1560504308,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MA,PJ,2024,Net,Actual,1279627435,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MA,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MA,PJ,2024,Net,Forecast,1167394763,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MA,PJ,2024,Op,Actual,-2058724344,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MA,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MA,PJ,2024,Op,Forecast,319581728,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MA,PJ,2025,Gross,Actual,-160632255,97,1.0277,0.8818,1.2219,0.8256,0.9898,1.0465,1.6346,7.0
MA,PJ,2025,Gross,Budget,0,100,1.5075,1.9441,1.2653,1.8708,2.0991,1.4403,1.083,
MA,PJ,2025,Gross,Forecast,-1189710380,81,1.1715,1.0478,1.2866,1.3895,0.7761,0.9387,9.112,
MA,PJ,2025,Net,Actual,743004672,115,0.9874,0.9714,1.0028,0.7481,1.8312,1.227,0.7984,3.0
MA,PJ,2025,Net,Budget,0,100,0.9942,1.0821,0.8951,1.6809,0.5953,1.7022,0.5947,
MA,PJ,2025,Net,Forecast,471776293,110,0.8705,0.9429,0.7467,0.9005,1.0115,1.0413,0.4507,
MA,PJ,2025,Op,Actual,2366699923,172,1.8124,1.8904,1.7454,1.4334,3.7907,2.3674,1.2759,1.0
MA,PJ,2025,Op,Budget,0,100,0.7205,0.6483,0.8181,0.3165,0.9599,0.6358,0.987,
MA,PJ,2025,Op,Forecast,1603941241,149,0.9205,0.909,0.938,0.763,1.1793,0.3162,1.9628,
MY,CDE,2024,Gross,Actual,1436010714,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MY,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MY,CDE,2024,Gross,Forecast,-1793282772,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MY,CDE,2024,Net,Actual,922367368,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MY,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MY,CDE,2024,Net,Forecast,4051593301,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MY,CDE,2024,Op,Actual,378552480,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
MY,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MY,CDE,2024,Op,Forecast,-1153499783,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MY,CDE,2025,Gross,Actual,479289781,114,0.7465,0.6654,0.857,0.9359,0.2962,1.3226,0.2846,3.0
MY,CDE,2025,Gross,Budget,0,100,0.7306,0.7753,0.6767,0.5869,0.9985,0.4103,0.9615,
MY,CDE,2025,Gross,Forecast,197554484,106,1.0047,1.4005,0.7578,1.9889,0.7874,0.8762,0.5931,
MY,CDE,2025,Net,Actual,-581503290,88,1.5362,1.7357,1.3754,1.4073,2.4591,1.2806,1.5608,1.0
MY,CDE,2025,Net,Budget,0,100,1.8879,3.136,1.0498,4.5939,2.2065,1.3082,0.8559,
MY,CDE,2025,Net,Forecast,-1794946711,63,0.6957,0.5513,1.0331,0.3281,0.8869,1.447,0.7125,
MY,CDE,2025,Op,Actual,-2203504954,58,0.6999,0.6006,0.7946,0.5803,0.6481,0.9613,0.6528,1.0
MY,CDE,2025,Op,Budget,0,100,0.8669,1.1265,0.5089,0.9588,1.5196,0.6446,0.3438,
MY,CDE,2025,Op,Forecast,-3065418816,41,1.2626,0.6174,2.3441,0.576,0.7882,4.8739,1.625,
MY,PJ,2024,Gross,Actual,-74018875,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
MY,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MY,PJ,2024,Gross,Forecast,2202706297,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MY,PJ,2024,Net,Actual,688200652,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
MY,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MY,PJ,2024,Net,Forecast,-709472204,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MY,PJ,2024,Op,Actual,7858973,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MY,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MY,PJ,2024,Op,Forecast,-2220061023,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MY,PJ,2025,Gross,Actual,-558479694,90,1.6249,2.4932,1.1748,2.1167,3.1714,1.3216,1.0546,3.0
MY,PJ,2025,Gross,Budget,0,100,2.3941,2.6653,1.8241,2.337,3.0652,1.1969,2.0119,
MY,PJ,2025,Gross,Forecast,-2716418524,53,0.8366,0.7031,0.9762,0.3095,1.3252,2.4684,0.548,
MY,PJ,2025,Net,Actual,-20275307,100,1.052,0.9365,1.2203,0.9559,0.9141,1.7247,0.9343,1.0
MY,PJ,2025,Net,Budget,0,100,1.0955,1.0745,1.1386,0.5683,2.5324,0.9501,1.8666,
MY,PJ,2025,Net,Forecast,-126497197,98,1.1692,1.2292,1.0978,1.9012,0.5763,0.5793,1.5985,
MY,PJ,2025,Op,Actual,2727322995,212,1.379,1.0958,1.9398,1.5844,0.7975,3.6684,1.2991,1.0
MY,PJ,2025,Op,Budget,0,100,0.6851,0.5171,0.9928,0.5858,0.4629,0.7386,1.2637,
MY,PJ,2025,Op,Forecast,704350146,129,1.2193,1.2646,1.1856,1.2281,1.3012,0.9245,1.9226,
NL,CDE,2024,Gross,Actual,-254687021,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
NL,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NL,CDE,2024,Gross,Forecast,47107325,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NL,CDE,2024,Net,Actual,-18783808,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NL,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NL,CDE,2024,Net,Forecast,-764158685,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NL,CDE,2024,Op,Actual,1516619983,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NL,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NL,CDE,2024,Op,Forecast,-399977352,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NL,CDE,2025,Gross,Actual,742196694,116,1.3205,1.8167,0.9715,1.6455,1.9451,0.7407,1.7363,1.0
NL,CDE,2025,Gross,Budget,0,100,1.14,1.4514,0.7745,0.9647,2.1454,0.6163,0.9634,
NL,CDE,2025,Gross,Forecast,-1756092630,63,0.7742,0.906,0.6599,1.7703,0.5864,0.5671,0.8006,
NL,CDE,2025,Net,Actual,603819138,121,1.0566,1.3905,0.8652,2.132,0.9209,0.664,1.1659,1.0
NL,CDE,2025,Net,Budget,0,100,1.0956,1.1363,1.0646,0.7928,1.2553,1.2062,0.817,
NL,CDE,2025,Net,Forecast,811090486,129,1.1779,2.116,0.8154,1.4775,4.2616,0.8332,0.7916,
NL,CDE,2025,Op,Actual,-331767171,91,0.7829,0.9041,0.6099,1.2674,0.7191,0.7093,0.5236,1.0
NL,CDE,2025,Op,Budget,0,100,1.1817,1.6811,0.9046,2.326,1.4721,0.8185,1.2973,
NL,CDE,2025,Op,Forecast,-476956735,87,0.8977,1.7902,0.5797,1.353,2.7875,0.5477,0.6404,
NL,PJ,2024,Gross,Actual,1316314544,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NL,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NL,PJ,2024,Gross,Forecast,-389377385,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NL,PJ,2024,Net,Actual,-681449871,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NL,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NL,PJ,2024,Net,Forecast,61210811,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NL,PJ,2024,Op,Actual,779312322,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NL,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NL,PJ,2024,Op,Forecast,717893334,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NL,PJ,2025,Gross,Actual,800838846,124,1.3679,0.9659,2.0812,1.1037,0.885,2.1696,1.9585,4.0
NL,PJ,2025,Gross,Budget,0,100,1.1506,1.125,1.1664,3.4331,0.6341,1.4042,0.8735,
NL,PJ,2025,Gross,Forecast,830805197,125,1.1644,1.6188,0.8747,0.8738,2.6462,1.0274,0.7065,
NL,PJ,2025,Net,Actual,2095894879,211,1.6416,1.6074,1.6716,2.0059,1.409,1.5116,2.0006,1.0
NL,PJ,2025,Net,Budget,0,100,0.6104,0.5985,0.6212,0.3354,0.79,0.3062,1.6375,
NL,PJ,2025,Net,Forecast,1849847057,198,0.9146,1.1609,0.7697,1.0919,1.2282,0.4835,1.2958,
NL,PJ,2025,Op,Actual,878731980,128,1.7191,1.1693,2.8506,0.8674,1.5521,2.014,8.0407,1.0
NL,PJ,2025,Op,Budget,0,100,1.0848,1.1816,1.0216,0.3268,2.1534,1.0097,1.0455,
NL,PJ,2025,Op,Forecast,-924968593,70,1.0115,0.6523,1.4902,0.9912,0.4243,2.3854,0.9038,
NR,CDE,2024,Gross,Actual,1942345214,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NR,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NR,CDE,2024,Gross,Forecast,1855432313,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NR,CDE,2024,Net,Actual,-889743374,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NR,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NR,CDE,2024,Net,Forecast,-483582352,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NR,CDE,2024,Op,Actual,-789186321,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NR,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NR,CDE,2024,Op,Forecast,-331116717,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NR,CDE,2025,Gross,Actual,570212212,113,1.0612,1.0415,1.0822,1.0148,1.1089,1.2933,0.9532,1.0
NR,CDE,2025,Gross,Budget,0,100,1.2069,1.5801,0.9529,1.3283,2.2865,0.6361,1.0876,
NR,CDE,2025,Gross,Forecast,-463704313,89,0.8841,0.8343,0.9698,1.3362,0.4549,0.8106,1.4927,
NR,CDE,2025,Net,Actual,443009755,112,1.1161,1.33,0.9471,1.8968,0.7619,0.5563,1.2935,1.0
NR,CDE,2025,Net,Budget,0,100,0.9072,0.9342,0.8853,0.5904,1.5545,0.5896,1.2847,
NR,CDE,2025,Net,Forecast,885752322,123,1.2178,1.3032,1.1044,1.5154,1.1043,1.8205,0.8716,
NR,CDE,2025,Op,Actual,786358843,123,0.9119,1.3576,0.5267,0.9664,2.0608,0.3578,0.7053,5.0
NR,CDE,2025,Op,Budget,0,100,0.6518,0.8837,0.5108,0.8621,0.9418,0.6306,0.4108,
NR,CDE,2025,Op,Forecast,78316102,102,1.0009,0.987,1.0163,1.3826,0.7207,0.7661,1.3573,
NR,PJ,2024,Gross,Actual,-2007693058,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NR,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NR,PJ,2024,Gross,Forecast,77294358,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NR,PJ,2024,Net,Actual,-564559876,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NR,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NR,PJ,2024,Net,Forecast,1831183054,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NR,PJ,2024,Op,Actual,-543400807,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NR,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NR,PJ,2024,Op,Forecast,2324000592,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NR,PJ,2025,Gross,Actual,1843720089,144,1.8853,2.1165,1.6905,2.1571,2.0597,1.2627,2.256,1.0
NR,PJ,2025,Gross,Budget,0,100,0.7896,0.8644,0.7149,1.0303,0.7442,0.3946,0.9779,
NR,PJ,2025,Gross,Forecast,1947468388,146,0.9988,1.2448,0.7367,1.2144,1.3081,0.626,0.9929,
NR,PJ,2025,Net,Actual,1245031809,129,1.6051,1.508,1.7236,1.1476,2.9588,1.4562,2.008,1.0
NR,PJ,2025,Net,Budget,0,100,0.8298,1.0122,0.6673,1.5223,0.6652,0.2626,0.9985,
NR,PJ,2025,Net,Forecast,443156851,110,1.0185,0.7795,1.4313,0.7553,0.8351,1.1659,1.6585,
NR,PJ,2025,Op,Actual,1339224272,132,1.7655,1.7238,1.8122,1.322,3.2807,3.5202,1.3187,2.0
NR,PJ,2025,Op,Budget,0,100,0.8498,1.1167,0.5867,1.3151,0.9501,1.7851,0.2502,
NR,PJ,2025,Op,Forecast,540830077,113,1.01,0.7784,1.404,0.9425,0.5563,2.8172,0.8236,
PH,CDE,2024,Gross,Actual,1534240162,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PH,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PH,CDE,2024,Gross,Forecast,730486244,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PH,CDE,2024,Net,Actual,593901057,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PH,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PH,CDE,2024,Net,Forecast,890363717,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PH,CDE,2024,Op,Actual,-837100604,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PH,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PH,CDE,2024,Op,Forecast,-788154639,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PH,CDE,2025,Gross,Actual,1175628696,159,1.0992,1.093,1.1083,1.1969,1.0105,1.3638,0.3548,1.0
PH,CDE,2025,Gross,Budget,0,100,0.9671,1.4639,0.3024,2.9816,0.734,0.3934,0.1393,
PH,CDE,2025,Gross,Forecast,233721154,112,0.9069,1.0625,0.6939,0.8545,1.1876,0.7599,0.5166,
PH,CDE,2025,Net,Actual,407327717,123,1.9255,1.2384,6.2211,0.919,2.1037,7.5028,4.3422,1.0
PH,CDE,2025,Net,Budget,0,100,1.1879,1.523,0.9075,1.4564,1.5493,0.7039,1.4025,
PH,CDE,2025,Net,Forecast,-990142184,44,0.462,0.3749,0.564,0.1103,0.5866,0.3941,0.9382,
PH,CDE,2025,Op,Actual,-72702981,96,1.9923,1.2481,4.1121,1.9905,0.6489,4.2252,3.7275,5.0
PH,CDE,2025,Op,Budget,0,100,0.9894,0.8127,1.2932,0.9103,0.5938,1.9499,0.6346,
PH,CDE,2025,Op,Forecast,-276296836,85,1.5887,1.0648,2.2541,3.6649,0.7304,2.1137,2.913,
PH,PJ,2024,Gross,Actual,34037796,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
PH,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PH,PJ,2024,Gross,Forecast,-1002512770,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PH,PJ,2024,Net,Actual,605307089,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PH,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PH,PJ,2024,Net,Forecast,1085429604,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PH,PJ,2024,Op,Actual,-215148082,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PH,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PH,PJ,2024,Op,Forecast,-1044511830,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PH,PJ,2025,Gross,Actual,657340894,135,1.346,1.4183,1.2662,1.3329,1.5228,0.9866,9.6433,1.0
PH,PJ,2025,Gross,Budget,0,100,1.4424,1.0675,1.8948,0.361,2.1525,2.4433,1.0126,
PH,PJ,2025,Gross,Forecast,8159310,100,1.0293,2.5372,0.45,1.87,2.9228,0.665,0.076,
PH,PJ,2025,Net,Actual,1390317747,228,1.2802,1.1673,1.4651,1.865,0.8566,1.3089,2.3985,1.0
PH,PJ,2025,Net,Budget,0,100,1.1771,0.7159,2.129,0.7067,0.7197,1.1091,-10.7114,
PH,PJ,2025,Net,Forecast,761405825,170,0.7663,0.7099,0.8508,0.0815,1.7045,0.8256,0.958,
PH,PJ,2025,Op,Actual,-96568833,96,1.0651,1.0124,1.1428,0.712,1.7129,1.1204,1.2225,7.0
PH,PJ,2025,Op,Budget,0,100,1.1006,0.9668,1.3951,0.9788,0.9533,0.9921,-10.9752,
PH,PJ,2025,Op,Forecast,-2210973140,14,0.3824,0.2231,0.48,0.0604,0.337,0.4758,0.5003,
RU,CDE,2024,Gross,Actual,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RU,CDE,2024,Gross,Budget,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RU,CDE,2024,Gross,Forecast,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RU,CDE,2024,Net,Actual,40699395015,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RU,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RU,CDE,2024,Net,Forecast,16393360662,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RU,CDE,2024,Op,Actual,-25881364053,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RU,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RU,CDE,2024,Op,Forecast,-11090694717,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RU,CDE,2025,Gross,Actual,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RU,CDE,2025,Gross,Budget,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RU,CDE,2025,Gross,Forecast,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RU,CDE,2025,Net,Actual,-18030430755,65,0.802,0.4521,1.3398,0.4521,0.0,0.0,1.3398,1.0
RU,CDE,2025,Net,Budget,0,100,2.5083,1.572,3.2605,1.572,0.0,0.0,3.2605,
RU,CDE,2025,Net,Forecast,-37705136112,26,0.9988,0.2745,1.732,0.2745,0.0,0.0,1.732,
RU,CDE,2025,Op,Actual,36791568929,580,0.6811,1.2452,0.4667,1.2452,0.0,0.0,0.4667,1.0
RU,CDE,2025,Op,Budget,0,100,0.9851,0.1245,1.8083,0.1245,0.0,0.0,1.8083,
RU,CDE,2025,Op,Forecast,54382232024,809,0.9309,1.2288,0.7553,1.2288,0.0,0.0,0.7553,
RU,PJ,2024,Gross,Actual,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RU,PJ,2024,Gross,Budget,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RU,PJ,2024,Gross,Forecast,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RU,PJ,2024,Net,Actual,3897393030,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RU,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RU,PJ,2024,Net,Forecast,30497653737,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RU,PJ,2024,Op,Actual,45401364298,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RU,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RU,PJ,2024,Op,Forecast,6822792765,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RU,PJ,2025,Gross,Actual,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RU,PJ,2025,Gross,Budget,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RU,PJ,2025,Gross,Forecast,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RU,PJ,2025,Net,Actual,-3560696852,95,1.0333,1.2632,0.9284,1.2632,0.0,0.0,0.9284,1.0
RU,PJ,2025,Net,Budget,0,100,0.9708,1.4322,0.7666,1.4322,0.0,0.0,0.7666,
RU,PJ,2025,Net,Forecast,-14976460716,79,0.6131,0.7053,0.5441,0.7053,0.0,0.0,0.5441,
RU,PJ,2025,Op,Actual,-21819788748,76,1.3079,1.073,1.5135,1.073,0.0,0.0,1.5135,1.0
RU,PJ,2025,Op,Budget,0,100,3.3246,4.9311,2.7355,4.9311,0.0,0.0,2.7355,
RU,PJ,2025,Op,Forecast,-40047156798,56,1.0942,1.9958,0.7702,1.9958,0.0,0.0,0.7702,
SG,CDE,2024,Gross,Actual,2087627087,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SG,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SG,CDE,2024,Gross,Forecast,-754545398,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SG,CDE,2024,Net,Actual,834151905,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SG,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SG,CDE,2024,Net,Forecast,825912958,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SG,CDE,2024,Op,Actual,-820063308,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SG,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SG,CDE,2024,Op,Forecast,-1097232894,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SG,CDE,2025,Gross,Actual,130004208,103,0.8537,0.8101,0.9323,0.8379,0.7467,0.9564,0.9249,1.0
SG,CDE,2025,Gross,Budget,0,100,1.1252,1.3612,0.8194,1.3558,1.3676,0.2384,1.1559,
SG,CDE,2025,Gross,Forecast,-1621598622,58,0.8082,1.0751,0.5866,1.2848,0.6003,1.0398,0.452,
SG,CDE,2025,Net,Actual,955654774,153,0.9549,0.7392,1.6097,0.7944,0.6239,1.0339,1.8688,1.0
SG,CDE,2025,Net,Budget,0,100,0.6865,0.6219,0.7693,0.7623,0.398,0.049,1.1044,
SG,CDE,2025,Net,Forecast,1195814505,166,1.0628,0.8054,1.7408,0.8761,0.682,1.4464,1.9814,
SG,CDE,2025,Op,Actual,610078245,122,1.1468,1.2804,0.9727,1.4122,1.0269,0.8772,1.0109,1.0
SG,CDE,2025,Op,Budget,0,100,0.872,0.8075,1.0164,0.9588,0.5895,0.2377,1.2223,
SG,CDE,2025,Op,Forecast,-741428040,74,0.8928,0.8674,0.93,0.8232,0.9262,0.5355,1.2457,
SG,PJ,2024,Gross,Actual,-903937814,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SG,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SG,PJ,2024,Gross,Forecast,12628608,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SG,PJ,2024,Net,Actual,33989221,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SG,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SG,PJ,2024,Net,Forecast,452760094,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SG,PJ,2024,Op,Actual,-801239459,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SG,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SG,PJ,2024,Op,Forecast,-1874188248,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SG,PJ,2025,Gross,Actual,751428763,123,2.2119,4.0064,1.3006,6.8551,2.4633,0.8779,1.5748,4.0
SG,PJ,2025,Gross,Budget,0,100,1.0295,1.713,0.5626,3.0355,0.7558,0.6937,0.5002,
SG,PJ,2025,Gross,Forecast,-1081420029,67,1.0925,1.1383,1.0429,1.1213,1.1805,1.2316,0.9811,
SG,PJ,2025,Net,Actual,1093715320,145,1.2864,1.5308,1.0475,1.2824,2.1185,3.341,0.845,1.0
SG,PJ,2025,Net,Budget,0,100,1.275,1.0749,1.854,1.1165,1.0219,4.4137,1.0032,
SG,PJ,2025,Net,Forecast,-352759405,86,0.957,0.7683,1.2464,0.6285,0.9969,3.9756,0.8343,
SG,PJ,2025,Op,Actual,-550237820,87,1.3072,1.4132,1.1808,1.2529,1.7302,2.7395,0.9851,10.0
SG,PJ,2025,Op,Budget,0,100,1.2602,1.2375,1.3104,1.1238,1.442,0.5924,1.7427,
SG,PJ,2025,Op,Forecast,-1244705586,70,1.8133,1.9842,1.6494,2.4053,1.4562,3.4494,1.3823,
TH,CDE,2024,Gross,Actual,855328682,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
TH,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TH,CDE,2024,Gross,Forecast,707164706,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TH,CDE,2024,Net,Actual,3346074792,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TH,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TH,CDE,2024,Net,Forecast,1140048794,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TH,CDE,2024,Op,Actual,1013268525,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TH,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TH,CDE,2024,Op,Forecast,-750929270,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TH,CDE,2025,Gross,Actual,-445554962,93,1.2017,0.9601,1.8964,0.7516,1.2331,1.6228,2.25,9.0
TH,CDE,2025,Gross,Budget,0,100,0.9008,1.1915,0.4971,0.6489,3.1677,0.5308,0.4572,
TH,CDE,2025,Gross,Forecast,-1532914494,76,1.0017,0.8072,1.33,0.4718,1.2524,0.9854,2.1773,
TH,CDE,2025,Net,Actual,-612398519,89,0.7356,0.6903,0.8528,0.7494,0.6401,1.3934,0.3421,4.0
